19900625,m45,oldvillageshop,34092,uncoated,uncoated,?,1910,65,58,0.4,15,74,0.625,32,0,1800,57.5,band
19900625,x273,wards,36058,coated,coated,canadian,1911,50,58,0.333,15.5,75,0.8125,24,0,2200,58.8,noband
19900702,j6,yieldhouse,34367,uncoated,uncoated,northus,1911,62.5,47,0.167,17,75,0.75,30,14.3,1700,47.6,band
19900706,x135,ames,34583,coated,coated,canadian,1911,40,47,0.2,15,75,0.75,25,0,2100,61.1,noband
19900705,x151,tvguide,25428,uncoated,uncoated,northus,1911,45,47,0.2,14,80,0.75,20,18,1800,45,noband
19900330,x750,guideposts,23040,uncoated,uncoated,?,?,50,59,0.333,14.5,71,0.625,20,11.1,1650,55.5,band
19900707,t245,massey,36784,uncoated,uncoated,northus,1910,60,58,0.333,15.1,93,1,25,0,1650,56.1,band
19900708,f374,massey,36784,uncoated,uncoated,northus,1910,50,58,0.367,13.5,100,0.75,35,0,1750,55.5,band
19900710,b181,modmat,47104,uncoated,uncoated,northus,1910,40,56,0.3,16.5,80,?,45,20.3,1400,44.2,noband
19900710,m332,modmat,47104,uncoated,uncoated,northus,1911,30,56,0.433,16,70,?,60,21.8,1400,45.4,noband
19900710,t234,massey,36784,uncoated,uncoated,northus,1910,37.5,56,0.3,14,82,0.625,28,0,1700,58.8,noband
19900710,m39,modmat,47104,uncoated,uncoated,northus,1911,50,56,0.333,14.6,74,0.75,?,7.5,1400,53.8,noband
19900710,f450,modmat,47104,uncoated,uncoated,northus,1911,57.5,56,0.5,13.8,73,0.75,?,4.4,1400,52.7,noband
19900706,x281,ames,34583,coated,coated,canadian,1911,45,55,0.2,14,73,0.75,30,0,2100,61.1,band
19900710,x346,hills,34714,coated,coated,canadian,1911,30,56,0.2,14.7,87,0.875,20,0,2150,58.8,noband
19900710,x235,hills,34714,coated,coated,canadian,1910,40,56,0.333,15.3,86,0.8125,32,0,2150,58.8,noband
19900710,b125,modmat,47104,coated,coated,northus,1911,55,56,0.4,15,87,0.75,?,0,1250,62.5,noband
19900710,t280,modmat,47104,coated,coated,northus,1911,55,56,0.4,15,93,0.75,?,0,1250,62.5,noband
19900726,t8,rei,36644,uncoated,uncoated,northus,1911,60,56,0.3,16,87,0.625,26,10.5,1450,50.5,band
19900727,f257,rei,36644,uncoated,uncoated,northus,1910,60,53,0.3,18,103,0.625,50,22.1,1600,41,noband
19900726,f261,rei,36644,uncoated,uncoated,northus,1910,57.5,53,0.367,14.5,70,0.625,58,20.2,1600,42,noband
19900723,f264,uscav,35683,uncoated,uncoated,northus,1911,62.5,61,0.3,14,85,0.75,50,3.5,1660,56.8,noband
19900723,f294,uscav,35683,uncoated,uncoated,northus,1910,65,61,0.367,14.8,80,0.375,45,19.5,1660,42.4,noband
19900723,x232,eckerds,34685,coated,coated,canadian,1911,50,61,0.267,14.2,88,1,29,0,2350,52.6,noband
19900723,x750,eckerds,34685,coated,coated,canadian,1910,50,61,0.333,13,72,1,41,0,2350,58.8,noband
19900723,x351,roses,34894,coated,coated,canadian,1910,45,61,0.4,14,78,0.75,20,25.6,2100,42.7,noband
19900723,x25,roses,34894,coated,coated,canadian,1910,50,61,0.333,13.1,70,0.75,25,21.7,2100,41.7,noband
19900620,o7,target,34547,coated,coated,canadian,1910,32.5,54,0.267,15.5,78,1,25,0,1900,58.8,noband
19900620,o15,target,34547,coated,coated,canadian,1910,32.5,54,0.5,15.5,78,1,25,0,1900,58.8,noband
19900719,x753,wards,36066,coated,coated,canadian,1911,40,54,0.2,15,72,0.75,35,0,2500,58.5,noband
19900719,x823,wards,36066,coated,coated,canadian,1911,40,54,0.367,15,78,0.75,20,0,2500,61.1,noband
19900718,x60,wards,36066,coated,coated,canadian,1910,45,54,0.2,15,80,0.8125,20,0,2000,58.8,noband
19900806,j40,walmart,34493,coated,uncoated,?,1910,?,51,0.167,16,75,0.5,30,0,1800,58.8,band
19900730,x153,roses,34896,coated,coated,northus,1910,40,54,0.4,15.2,88,0.875,?,5.9,2300,49.5,noband
19900730,x272,roses,34896,coated,coated,northus,1910,40,54,0.333,14.7,90,0.875,?,0,2300,52.6,noband
19900730,f131,downs,23050,uncoated,uncoated,northus,1910,57.5,54,0.367,16.2,79,0.5,23,19,1500,47.6,noband
19900727,f76,rei,36644,uncoated,uncoated,northus,1910,60,53,0.333,16.5,88,0.75,55,22.1,1550,41,noband
19900730,f383,downs,23050,uncoated,uncoated,northus,1910,55,54,0.3,15.8,79,0.5,30,12.4,1500,51.5,noband
19900727,f374,rei,36644,uncoated,uncoated,northus,1910,60,53,0.3,14.7,70,0.75,50,20.2,1550,42,noband
19900801,j15,wards,36882,coated,coated,canadian,1910,45,53,0.3,15.2,78,1,?,13.3,2150,51,noband
19900811,j38,wards,36882,coated,coated,canadian,1910,35,53,0.267,14.7,80,1,?,5.5,2150,55.6,noband
19900804,j60,walmart,34483,coated,uncoated,?,1910,35,55,0.5,15,70,0.5,32,0,1950,58.8,band
19900805,j60,walmart,34493,coated,coated,?,1910,35,55,0.233,15,70,0.5,35,0,2000,58.8,band
19900811,j40,walmart,34493,coated,uncoated,northus,1910,?,54,0.333,17,94,0.25,26,0,1900,56.8,noband
19900811,j45,walmart,34493,coated,uncoated,northus,1911,?,54,0.2,14,80,0.3125,34,3.4,1900,56.8,noband
19900807,x315,ames,34585,coated,coated,canadian,1910,30,50,0.2,15.6,84,1,?,0,2400,58.8,noband
19900807,x766,ames,34585,coated,coated,canadian,1910,30,50,0.333,15.8,92,1,?,0,2400,58.5,noband
19900810,w717,sheplers,36776,uncoated,uncoated,northus,1910,45,50,0.2,14.5,70,0.75,42,5.3,1700,52.6,noband
19900810,w516,sheplers,36776,uncoated,uncoated,northus,1910,40,50,0.267,13.5,75,0.75,45,0,1700,58.8,noband
19900809,x35,tvguide,25433,uncoated,uncoated,northus,1910,50,50,0.2,16.2,75,0.75,25,3.3,1850,54.9,noband
19900813,f633,dunns,38016,uncoated,uncoated,mideuropean,1910,45,54,0.333,14.8,70,0.75,50,13,1420,54.3,noband
19900813,m200,dunns,38016,uncoated,uncoated,mideuropean,1910,45,54,0.233,14.3,67,0.75,45,12.3,1420,51.5,noband
19900812,r15,target,34549,coated,coated,canadian,1911,45,54,0.267,14,90,0.75,30,0,2000,58.8,noband
19900812,x65,mervyns,34175,coated,coated,?,1910,30,54,0.233,15.8,68,0.75,25,6.4,2000,53.2,noband
19900813,x333,walmart,34493,coated,coated,?,1910,30,54,0.5,13.6,70,0.8125,30,0,2000,58.8,noband
19900812,x282,mervyns,34175,coated,coated,?,1910,30,54,0.333,16.8,71,0.75,25,18,2000,45,noband
19900813,x184,walmart,34493,coated,coated,?,1910,30,54,0.167,14.6,70,0.8125,30,0,2000,58.8,noband
19900814,r22,target,34549,coated,coated,canadian,1910,45,54,0.167,18,90,0.5,26,8.3,1875,52.1,noband
19900812,r23,target,34549,coated,coated,canadian,1910,45,54,0.367,15,100,0.75,33,2.3,2000,56.8,noband
19900819,f236,dunns,38016,uncoated,uncoated,?,1910,45,56,0.3,15.5,78,0.75,?,11.1,1350,55.5,noband
19900819,f38,dunns,38016,uncoated,uncoated,?,1911,45,56,0.233,16,64,0.75,?,11.1,1350,55.5,noband
19900818,x91,lazarus,34154,uncoated,uncoated,?,1910,45,56,0.333,14.9,85,1,30,17.3,1600,48.1,noband
19900818,x132,lazarus,34154,uncoated,uncoated,canadian,1910,30,56,0.367,14.7,83,1,30,10.8,1600,53.8,noband
19900820,x377,ames,34585,coated,coated,canadian,1910,57.5,57,0.367,15.3,84,1,30,19,2400,47.6,noband
19900820,x129,ames,34585,coated,coated,canadian,1910,57.5,57,?,14.2,78,1,30,10.5,2400,52.6,noband
19900830,t204,galls,38061,uncoated,uncoated,northus,1911,47.5,49,0.367,15,84,0.75,28,2.2,1600,54.3,band
19900831,x197,tvguide,25437,uncoated,uncoated,northus,1911,57.5,51,0.333,15.2,70,0.625,25,11.1,1850,50.5,noband
19900831,x138,tvguide,25437,uncoated,uncoated,northus,1911,57.5,51,0.267,15.6,81,0.75,25,9.8,1850,49,noband
19900825,x727,ames,38013,uncoated,coated,?,1910,40,55,0.533,15.4,80,0.8125,30,10.2,2400,51,noband
19900825,x60,ames,38013,uncoated,coated,?,1910,45,55,0.3,16.1,82,0.75,30,0,2400,58.8,noband
19900824,f192,competitivedge,34399,uncoated,uncoated,northus,1911,40,54,0.3,15,70,?,?,10,?,50,noband
19900824,m254,competitivedge,34399,uncoated,uncoated,northus,1910,42.5,54,0.3,15,70,?,?,13.4,1500,48.1,noband
19900821,i353,austads,34066,uncoated,uncoated,canadian,1910,52.5,55,0.333,14,70,0.625,55,7.9,1600,57.5,noband
19900821,i346,austads,34066,uncoated,uncoated,canadian,1910,52.5,55,0.433,14,80,?,55,9.9,1600,49.5,noband
19900921,r6,target,34551,coated,coated,canadian,1910,35,72,0.367,15.2,72,1,36,0,2200,65.2,band
19900921,r6,target,34551,coated,coated,canadian,1910,35,56,0.267,15,70,1,33,0,2350,65.2,band
19900920,g657,colortile,34749,coated,coated,canadian,?,?,46,?,16,72,0.5,32,0,1673,58.8,band
19900913,r7,target,34551,coated,coated,canadian,1910,40,60,0.2,15.5,73,0.75,28,0,1850,65.2,band
19900909,f126,modmat,47103,uncoated,uncoated,northus,1911,60,50,0.233,14.5,70,0.75,45,15.6,1650,45.8,noband
19900909,f159,modmat,47105,uncoated,uncoated,northus,1910,60,50,0.267,14.9,88,0.375,32,10.3,1700,51.5,noband
19900909,f337,modmat,47103,uncoated,uncoated,northus,1910,60,50,0.3,14.5,60,0.75,40,19,1650,47.6,noband
19900909,f679,modmat,47105,uncoated,uncoated,northus,1910,65,50,0.267,15,86,0.25,28,10.5,1700,52.6,noband
19900910,m103,modmat,47105,uncoated,uncoated,northus,1911,55,47,0.367,13,70,?,?,14.1,1600,50.5,noband
19900910,m309,modmat,47105,uncoated,uncoated,northus,1911,65,47,0.367,12,68,?,?,0,1600,58.8,noband
19900910,t284,modmat,47105,coated,coated,northus,1911,55,47,0.233,15.5,74,?,?,0,1600,62.5,noband
19900910,t333,modmat,47105,coated,coated,northus,1910,55,47,0.2,14,71,?,?,0,1600,62.5,noband
19900915,f679,modmat,47105,uncoated,uncoated,northus,1910,65,60,0.267,14.5,80,0.25,38,15.8,1900,49.5,noband
19900915,f159,modmat,47105,uncoated,uncoated,northus,1910,60,60,0.267,14,76,0.375,30,10.3,1900,51.5,noband
19900924,r6,target,34551,coated,coated,canadian,1910,40,49,0.267,14,82,0.625,30,0,2150,65.2,band
19901002,g55,kmart,36197,uncoated,coated,northus,1910,55,50,0.133,14,80,0.625,32,8,2000,60,band
19901002,g55,kmart,36197,uncoated,coated,northus,1910,55,48,0.367,14.5,76,0.5,30,8,2000,60,band
19901003,x753,tvguide,25441,uncoated,uncoated,northus,1910,55,50,0.267,17,89,1,22,10.4,1650,52.1,band
19901002,g150,kmart,36197,uncoated,uncoated,mideuropean,1911,55,50,0.2,17,78,0.25,32,9.7,1900,52.2,band
19901001,x271,toysrus,34754,coated,coated,canadian,1910,42.5,48,0.2,16,70,0.8125,35,0,2050,66.7,noband
19901001,x251,toysrus,34754,coated,coated,canadian,1910,42.5,48,0.2,15,76,0.875,30,3.6,2050,60.2,noband
19900926,x326,walmart,36578,coated,coated,mideuropean,1911,35,48,0.233,14.5,76,0.75,20,0,2225,62.5,noband
19900926,x206,walmart,36578,coated,coated,mideuropean,1911,35,48,0.3,14.5,74,0.75,20,0,2225,62.5,noband
19900926,r9,target,34551,coated,coated,canadian,1910,30,48,0.233,15,88,0.75,35,7.7,?,57.7,noband
19900926,x820,tvguide,25440,uncoated,uncoated,northus,1911,47.5,49,0.433,14.5,88,0.625,25,34.5,2000,43.5,noband
19900924,f337,modmat,47105,uncoated,uncoated,northus,1911,60,48,0.367,14,76,1,?,5.6,1600,55.6,noband
19900924,f126,modmat,47105,uncoated,uncoated,northus,1911,60,48,0.4,16,72,1,?,15.2,1600,44.6,noband
19901006,g71,kmart,36197,uncoated,uncoated,northus,1911,47.5,52,0.3,15.2,76,0.75,30,17.5,1700,48.7,band
19901007,m74,casliving,38059,uncoated,uncoated,northus,1911,42.5,52,0.333,16.8,80,0.625,40,0,1700,54.3,noband
19901007,g67,kmart,36197,uncoated,uncoated,mideuropean,1911,47.5,53,0.3,15,72,0.75,25,22,1500,45.9,band
19901004,g84,kmart,36197,uncoated,uncoated,mideuropean,1911,47.5,58,0.333,14,85,0.75,28,16.5,1800,48.5,band
19901001,g150,kmart,36197,uncoated,uncoated,mideuropean,1910,55,48,0.233,18,76,0.25,24,10,1600,60,band
19901005,x828,brendls,38218,coated,coated,canadian,1911,30,52,0.333,16.5,80,0.625,40,0,1800,58.1,band
19901007,m65,casliving,38059,uncoated,uncoated,northus,1910,42.5,52,0.233,18,70,0.625,45,0,1700,58.8,noband
19901010,x367,tvguide,25443,uncoated,uncoated,northus,1911,47.5,54,0.3,14,65,0.625,25,16.1,1500,44.6,band
19901017,t178,servmerch,38240,uncoated,uncoated,mideuropean,1911,60,46,0.333,?,80,0.625,50,12.4,1391,51.5,noband
19901017,t200,servmerch,38240,uncoated,uncoated,mideuropean,1911,60,46,0.333,?,70,0.625,50,19,1391,47.6,noband
19901010,r34,target,34522,coated,uncoated,northus,1911,35,50,0.3,14,74,0.25,28,0,2500,58.8,noband
19901010,r15,target,34522,coated,uncoated,northus,1911,40,50,0.3,13,74,0.25,25,0,2500,58.8,noband
19901008,x420,ames,34587,coated,coated,canadian,1911,30,53,0.333,14,85,0.75,30,15,2290,50,noband
19901008,x389,ames,34587,coated,coated,canadian,1911,30,53,0.3,15,80,0.75,30,15,2290,50,noband
19901014,x37,toysrus,34756,coated,coated,canadian,1911,30,54,0.333,16.3,80,0.8125,30,0,2100,60,noband
19901014,x771,toysrus,34756,coated,coated,canadian,1911,30,54,?,14.9,72,1.25,30,3.6,2100,60.2,noband
19901027,g465,woolwrth,34996,coated,coated,?,1910,35,43,0.367,13,75,0.75,?,0,2000,62.5,band
19901101,x185,tvguide,25445,uncoated,uncoated,northus,1910,52.5,43,0.267,15,71,0.75,28,7.4,1500,53.2,band
19901102,x199,kmart,36165,uncoated,uncoated,northus,1910,65,43,0.2,16,78,0.75,30,12,2100,46.3,band
19901031,x251,kmart,36165,uncoated,uncoated,northus,1910,65,42,0.233,17.5,100,1.125,25,17.5,2250,48.5,noband
19901031,x199,kmart,36165,uncoated,uncoated,northus,1910,65,42,0.2,17,80,1,22,15,2250,50,noband
19901102,g519,ames,34588,coated,coated,canadian,1910,37.5,43,0.2,16,76,0.9375,?,0,2180,62.5,band
19901023,g459,wards,36059,coated,coated,canadian,?,?,42,?,16.1,73,0.625,30,0,2000,61.9,band
19901027,g465,woolworth,34996,coated,coated,?,1910,35,43,0.367,13,75,0.75,?,0,2000,62.5,band
19901030,g3,woolworth,34996,coated,coated,?,1910,35,42,0.3,15.9,78,0.375,32,0,2150,62.5,band
19901031,g98,ames,34588,coated,coated,canadian,1910,40,43,0.233,15.5,85,0.75,25,4.7,2000,58.1,band
19901102,g625,ames,34588,coated,coated,canadian,1910,40,43,0.267,17.2,78,0.9375,?,1,2180,58.3,band
19901107,x129,tvguide,25466,uncoated,uncoated,northus,1910,50,43,0.267,17,72,0.625,30,14.3,1600,47.6,band
19901114,x243,tvguide,25477,uncoated,uncoated,northus,1911,50,42,0.2,17,73,0.4375,20,18.5,1800,46.3,band
19901108,t281,modmat,47106,uncoated,uncoated,canadian,1910,40,43,0.2,13.5,76,0.75,52,4.4,1726,55,noband
19901105,g81,hills,34716,uncoated,coated,northus,1910,40,43,0.267,16.4,79,0.3125,35,0.5,2400,59.5,noband
19901109,g81,hills,34716,uncoated,coated,northus,1910,40,51,0.233,15,70,0.25,24,0.5,0,59.5,band
19901108,g462,woolworth,34997,coated,coated,canadian,1910,32.5,43,0.2,13,80,0.75,28,0,1500,62.5,band
19901105,g108,hills,34716,uncoated,coated,northus,1910,40,43,0.233,15.6,81,0.5,34,0,2400,62.5,noband
19901107,g640,hills,34716,uncoated,coated,northus,1910,37.5,43,0.2,15.8,80,0.5,32,0,2400,62.5,noband
19901105,o28,target,34553,coated,coated,canadian,1910,45,42,0.267,14.9,75,1,25,10.5,1660,52.6,noband
19901105,o21,target,34553,coated,coated,canadian,1910,45,42,0.2,14,80,?,20,7.6,?,54.3,noband
19901107,x127,kmart,36166,uncoated,coated,northus,1910,45,43,0.2,16,80,0.75,30,3.1,2200,51,noband
19901107,x374,kmart,36166,uncoated,coated,northus,1910,50,43,0.2,15.5,72,0.75,30,5.1,2200,50.6,noband
19901106,f601,modmat,47106,uncoated,uncoated,northus,1910,40,45,0.233,13.6,90,0.75,45,0,1386,62.5,band
19901113,f601,modmat,47106,uncoated,uncoated,northus,1910,40,42,0.2,15,65,0.75,55,0,1650,62.5,band
19901117,x795,brendls,34442,uncoated,uncoated,northus,1910,50,43,0.267,14,74,0.625,20,2.2,1800,56.2,band
19901114,g604,woolworth,34997,coated,coated,canadian,1910,50,47,0.2,16.2,74,0.75,28,10.8,2000,53.4,band
19901115,g5,woolworth,34997,coated,coated,canadian,1910,50,47,0.267,16,92,0.75,35,0,1800,68,band
19901125,w357,toysrus,34759,coated,coated,canadian,1910,32.5,47,0.267,16.1,88,0.3125,28,0,2189,62.5,noband
19901125,w364,toysrus,34759,coated,coated,canadian,1910,32.5,47,0.2,20,79,0.3125,29,0,2189,58.1,noband
19901119,g60,jcp,34781,uncoated,coated,northus,1910,70,43,0.3,18.1,78,0.5,28,14.4,2125,48.1,noband
19901119,g412,jcp,34781,uncoated,coated,northus,1910,70,43,0.233,16,77,0.8175,28,15.9,2125,46.5,noband
19901125,w406,toysrus,34759,coated,coated,canadian,1910,40,47,0.2,16.53,78,0.8125,24,0,2189,58.8,noband
19901116,g628,woolworth,34997,coated,coated,canadian,1910,32.5,45,0.233,14,94,0.625,25,0,1800,66.7,band
19901124,w395,toysrus,34259,coated,coated,canadian,1911,40,47,0.267,15,88,0.5,34,0,1700,62.5,band
19901120,t281,modmat,47106,uncoated,uncoated,northus,1911,40,46,0.3,15,70,0.75,50,0,1800,53.9,band
19901121,f601,modmat,47106,uncoated,uncoated,northus,1911,40,50,0.233,14,70,0.75,45,0,1800,60.2,band
19901114,x760,tvguide,25447,uncoated,uncoated,northus,1911,45,41,0.2,15,78,0.75,20,14.6,1800,48.5,noband
19901115,o1,target,34554,uncoated,coated,northus,1910,45,42,0.2,14,75,1,20,11.2,1800,51,noband
19901115,o14,target,34554,uncoated,coated,northus,1911,45,42,0.333,14,75,1,20,0,1800,58.9,noband
19901113,x770,kmart,36167,uncoated,coated,scandanavian,1910,45,41,0.333,15.8,78,1,40,0,2300,62.5,noband
19901113,x766,kmart,36167,uncoated,coated,scandanavian,1910,45,41,0.2,14.6,74,1,32,21,2300,47.6,noband
19901206,x001,tvguide,25450,uncoated,uncoated,northus,1910,45,42,0.4,14.8,72,0.625,20,0,1800,58.8,noband
19901206,g81,lurias,36805,uncoated,uncoated,mideuropean,1910,50,42,0.267,16,88,0.75,33,11.5,1650,52.1,noband
19901206,g5,lurias,36805,uncoated,uncoated,mideuropean,1910,50,42,0.3,17,88,0.75,30,0,1600,62.5,band
19901206,g5,lurias,36805,uncoated,cover,mideuropean,1910,50,42,0.233,15,90,1,35,0,1650,55.5,band
19901206,x019,tvguide,25450,uncoated,uncoated,northus,?,50,42,0.367,15.5,73,0.625,20,3.6,1800,60.2,noband
19901208,t351,austads,38120,uncoated,cover,northus,1910,45,43,0.3,20,84,0.625,33,?,1200,?,band
19901209,x304,eckerds,34692,coated,uncoated,canadian,1910,45,42,0.3,15,70,0.8125,40,0,1500,58.8,band
19901209,w30,sheplers,35001,uncoated,uncoated,northus,1910,40,42,0.2,12.7,84,0.5,32,0,1750,62.5,noband
19901209,x220,guideposts,23048,uncoated,uncoated,?,1910,40,42,0.333,15.5,64,0.625,20,10.5,1550,52.6,noband
19901209,x809,guideposts,23048,uncoated,uncoated,?,1910,40,42,0.333,16,78,0.625,20,0,1550,62.5,noband
19901209,m208,abbeypress,27490,uncoated,coated,northus,1910,32,42,0.233,16,70,0.625,46,0,1350,60.2,noband
19901209,f466,abbeypress,27490,uncoated,coated,northus,1910,32,42,0.233,16,70,0.625,48,0,1350,63.9,noband
19901219,x295,tvguide,25452,uncoated,uncoated,northus,1910,67.5,50,0.167,16.5,73,0.875,20,18.1,1800,47.6,band
19901222,i010,austads,38121,uncoated,uncoated,canadian,1911,45,60,0.3,16,88,0.75,33,0,1500,56.8,band
19901209,w785,sheplers,35001,uncoated,cover,northus,1910,42,42,0.267,14.5,78,1,28,0,1800,61.7,band
19901211,i349,austads,38121,uncoated,cover,canadian,1910,45,40,0.3,16,89,0.625,22,0,1300,60,band
19901212,i317,austads,38121,uncoated,cover,canadian,1910,45,42,0.267,14,89,0.75,26,0,1450,58.8,band
19901215,f219,downs,35525,uncoated,uncoated,northus,1910,40,54,0.3,14.8,87,?,29,0,1000,58.8,band
19901212,i331,austads,38121,uncoated,uncoated,canadian,1910,45,42,0.367,16,83,0.625,30,0,1950,58.8,band
19901215,f121,hanoverhse,34099,uncoated,uncoated,northus,1910,45,41,0.267,13.3,70,0.75,50,0,1700,60.2,noband
19901215,f133,hanoverhse,34099,uncoated,uncoated,northus,1910,45,41,0.267,13.3,70,0.75,50,0,1700,63.9,noband
19901209,w30,sheplers,35001,uncoated,uncoated,northus,?,35,42,0.2,15.5,80,1,26,0,1800,62.5,noband
19901219,x837,tvguide,25452,uncoated,uncoated,northus,1910,65,50,0.2,15.1,75,0.625,20,19,1800,47.6,noband
19901212,x819,tvguide,25451,uncoated,uncoated,northus,1910,55,40,0.3,15.1,69,0.625,20,19.5,1450,44.2,noband
19901230,b125,modmat,48201,uncoated,uncoated,northus,1911,62,52,0.433,15,78,0.75,28,5.9,1400,58.8,band
19901210,r32,target,34556,coated,coated,canadian,1910,37.5,42,0.2,16,70,0.375,28,0,2400,58.8,band
19901215,f372,downs,35525,uncoated,uncoated,northus,1910,40,54,0.267,22.2,77,0.625,32,6.25,1000,56.25,band
19901212,r1,target,34556,coated,coated,canadian,1910,37.5,40,0.2,14,80,0.25,24,0,2400,58.8,noband
19901218,r3,target,34556,coated,coated,canadian,1910,37.5,50,?,15.5,95,0.625,26,0,2350,62.5,noband
19901214,r9,target,34556,coated,coated,canadian,1910,37.5,41,?,15,80,0.5,30,0,2398,58.8,noband
19901211,x342,ames,34590,coated,coated,canadian,1910,50,40,0.3,15,72,0.75,30,0,2233,58.8,noband
19901211,x242,ames,34590,coated,coated,canadian,1910,50,40,0.233,15,88,0.75,30,0,2233,58.8,noband
19901214,x221,eckerds,34693,coated,coated,canadian,?,45,41,0.2,16.1,74,1,30,0,1800,62.5,noband
19901214,x108,eckerds,34693,coated,coated,canadian,1910,50,41,0.2,15.7,80,1,43,0,1800,62.5,noband
19901218,x80,eckerds,34694,coated,coated,canadian,1910,30,41,0.333,15.5,74,0.8125,30,2.5,1900,58,noband
19901218,f482,downs,35525,uncoated,uncoated,northus,1910,40,41,0.267,15.5,76,0.75,28,3.6,1750,60.2,noband
19901230,x388,tvguide,25502,uncoated,uncoated,northus,1911,52,52,0.267,16,78,0.75,30,14.1,1250,50.5,band
19910810,i309,childcraft,37001,uncoated,uncoated,?,1911,45,62,0.233,15,76,0.75,50,0,1500,58.8,band
19910815,x381,eckerds,35462,coated,coated,?,?,40,58,0.2,17,75,0.05625,30,0,1900,58.8,band
19910829,i303,childcraft,37001,uncoated,uncoated,?,1910,60,60,0.233,15,80,0.75,56,14.3,1380,47.6,noband
19910712,t368,abbey,24780,uncoated,coated,?,1911,47.5,65,0.2,14,80,0.5,27,11.5,1725,52.1,noband
19910804,y270,kmart,37371,uncoated,coated,?,1910,40,58,0.2,15.5,84,0.375,25,9,2000,52.8,noband
19910804,y228,kmart,37371,uncoated,coated,?,1910,40,58,0.267,15,80,0.1875,?,3.2,2000,53.8,noband
19910712,m254,abbey,24780,uncoated,coated,?,1911,47.5,65,0.2,15.7,87,0.25,?,5.6,1725,55.6,noband
19910719,r15,target,88231,coated,coated,?,1910,40,62,0.2,13.7,91,0.375,32,5.6,2300,55.6,noband
19910719,r43,target,88231,coated,coated,?,1910,40,62,0.2,14.9,80,0.5,28,3.4,2303,56.8,noband
19910727,x742,ames,37182,coated,coated,?,1911,45,58,0.2,15,75,0.625,20,10.5,2100,52.6,noband
19910727,x823,ames,37182,coated,coated,?,1911,45,58,0.2,15,72,0.625,25,10.5,2100,52.6,noband
19910718,x197,tvguide,25530,uncoated,uncoated,?,1910,42,58,0.233,16,78,0.5,25,0,1800,58.8,noband
19911124,f25,bestprod,37970,uncoated,coated,?,1910,27.5,41,0.267,17.58,80,0.75,50,3.4,1490,56.8,noband
19911124,f169,bestprod,37970,uncoated,coated,?,1911,35,41,0.267,16.66,78,0.75,50,7.6,1490,54.3,noband
19910829,i325,childcraft,37001,uncoated,uncoated,?,1910,60,60,0.2,15,80,0.75,50,10.4,1380,47.2,noband
19910807,f629,abbey,24780,uncoated,coated,?,1910,40,60,0.2,15,80,0.625,50,0,1400,58.8,noband
19910807,f321,abbey,24780,uncoated,coated,?,1910,?,60,0.2,15,80,0.625,50,6.6,1400,54.9,noband
19910817,r18,sheplers,35529,uncoated,uncoated,?,1910,45,58,0.2,17,72,0.75,?,3.2,1470,53.8,noband
19910903,x408,toysrus,35874,coated,coated,?,1910,40,62,0.3,16.1,82,0.812,30,5.7,1800,56.8,noband
19910903,x264,toysrus,35874,coated,coated,?,1911,40,62,0.233,16.1,78,0.5625,25,5.5,1800,55,noband
19910729,x201,wards,37508,coated,coated,?,1910,45,57,0.233,15,88,0.5625,30,10.4,1900,52.1,noband
19910818,x57,wards,37513,coated,coated,?,1911,40,59,0.3,16.4,85,0.8125,30,0,1900,58.8,noband
19910730,x799,roses,35761,coated,coated,?,1910,35,59,0.2,16.1,82,?,28,0,2500,58.8,noband
19910730,x753,roses,35761,coated,coated,?,1910,35,59,0.2,16.1,84,?,30,0,2500,55,noband
19911211,w90,gurney,37018,coated,coated,?,1911,42.5,47,0.2,16.2,78,0.75,30,0,2100,56.2,band
19910809,t365,adco,39200,uncoated,uncoated,?,1910,40,68,0.2,14.8,90,1,30,0,1440,58.8,band
19910806,y270,kmart,37371,uncoated,coated,?,1910,40,60,0.2,15,85,1,25,6.9,2100,54,band
19910924,t117,hanoverhouse,39027,uncoated,uncoated,?,1911,50,65,?,16,80,0.5,28,12.5,1550,50,band
19910923,t312,hanoverhouse,39027,uncoated,uncoated,?,1910,50,60,0.267,16,78,0.5,28,4.5,1520,53,band
19910915,g48,ames,37189,coated,coated,?,1910,40,63,0.233,15.8,80,0.75,30,10.5,2000,52.6,band
19910802,t195,wards,37510,coated,coated,?,1910,40,60,0.2,14.5,85,1,35,0,1250,58.8,band
19910719,f601,bestprod,37964,uncoated,coated,?,1910,40,69,0.2,14.5,76,0.625,22,0,1250,58.8,band
19910729,f98,wards,37510,coated,coated,?,1910,45,61,0.2,14,98,0.75,30,0,1600,58.8,band
19910729,i357,bestprod,37965,uncoated,coated,?,1910,55,61,0.283,21,78,1,28,0,1500,58.8,band
19911209,w92,gurney,37018,coated,coated,?,1911,42.5,52,0.2,16,82,0.75,30,0,2150,58.8,band
19920105,i365,childcraft,34250,uncoated,cover,?,1911,50,47,0.2,15,80,0.625,28,0,1750,59,band
19920115,i49,modmat,47301,uncoated,uncoated,?,1910,?,44,0.2,14.3,78,0.25,32,0,1650,56.8,band
19920114,i49,modmat,47301,uncoated,uncoated,?,1911,?,43,0.2,15.2,78,0.75,32,8.2,1500,51,band
19920110,i49,modmat,47301,uncoated,uncoated,?,1911,55,44,0.2,15,70,0.625,28,8.2,1700,51,band
